A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,20,1544107099357,"{""Rating"": ""9"", ""ReactionTime"": 6058, ""TrialName"": ""CubeOnFoam3DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 16}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,21,1544107115847,"{""Rating"": ""81"", ""ReactionTime"": 16488, ""TrialName"": ""CubeOnFoam5DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 17}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,22,1544107119808,"{""Rating"": ""39"", ""ReactionTime"": 3960, ""TrialName"": ""SphereOnWood1DubbedWood0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 18}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,23,1544107126177,"{""Rating"": ""3"", ""ReactionTime"": 6368, ""TrialName"": ""CylOnPlate5DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 19}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,24,1544107130173,"{""Rating"": ""11"", ""ReactionTime"": 3995, ""TrialName"": ""SphereOnFoam3DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 20}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,25,1544107134529,"{""Rating"": ""13"", ""ReactionTime"": 4355, ""TrialName"": ""CylOnFoam3DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 21}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,26,1544107138291,"{""Rating"": ""11"", ""ReactionTime"": 3760, ""TrialName"": ""CubeOnFoam1DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 22}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,27,1544107142874,"{""Rating"": ""11"", ""ReactionTime"": 4582, ""TrialName"": ""SphereOnFoam1DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 23}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,28,1544107147250,"{""Rating"": ""12"", ""ReactionTime"": 4375, ""TrialName"": ""CubeOnWood4DubbedFoam0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 24}"
A35RHTBO93Y2HF:3EFVCAY5L585UKHG8K4K7D9GXU5J8B,29,1544107151498,"{""Rating"": ""78"", ""ReactionTime"": 4247, ""TrialName"": ""SphereOnPlate2DubbedPlate0.mp4"", ""IsInstruction"": false, ""TrialOrder"": 25}"
